#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2025-11-23-10-29-51
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1541129430.803703	CTkqsE3Err1u9Ir5n1	172.16.9.233	123	172.16.9.5	123	3	3	2	2048.000000	0.015625	0.031250	10.220566	172.16.9.5	1541127383.869562	1541127383.867893	1541127383.862516	1541129431.865562	0
1541129430.816513	CTkqsE3Err1u9Ir5n1	172.16.9.233	123	172.16.9.5	123	3	4	1	2048.000000	0.015625	0.000000	10.160416	LOCL	1541116919.077290	1541129431.865562	1541129431.886290	1541129431.886290	0
1541131478.805649	CKWHjy4pl1jzt1qda7	172.16.9.233	123	172.16.9.5	123	3	3	2	2048.000000	0.015625	0.031250	10.245499	172.16.9.5	1541129431.895301	1541129431.886290	1541129431.881162	1541131479.876301	0
1541131478.809798	CKWHjy4pl1jzt1qda7	172.16.9.233	123	172.16.9.5	123	3	4	1	2048.000000	0.015625	0.000000	10.184128	LOCL	1541116919.084087	1541131479.876301	1541131479.889087	1541131479.889087	0
1541133526.807286	CcZphL2TqK0CCCj9h3	172.16.9.233	123	172.16.9.5	123	3	3	2	4096.000000	0.015625	0.031250	10.267471	172.16.9.5	1541131479.898347	1541131479.889087	1541131479.891901	1541133527.879347	0
1541133526.811041	CcZphL2TqK0CCCj9h3	172.16.9.233	123	172.16.9.5	123	3	4	1	4096.000000	0.015625	0.000000	10.207825	LOCL	1541116919.090284	1541133527.879347	1541133527.876284	1541133527.876284	0
1541135574.824866	CSAndpVfM82toVMX8	172.16.9.233	123	172.16.9.5	123	3	3	2	4096.000000	0.015625	0.031250	10.296860	172.16.9.5	1541133527.909301	1541133527.876284	1541133527.894947	1541135575.890301	0
1541135574.833698	CSAndpVfM82toVMX8	172.16.9.233	123	172.16.9.5	123	3	4	1	4096.000000	0.015625	0.000000	10.231522	LOCL	1541116919.080681	1541135575.890301	1541135575.894681	1541135575.894681	0
1541139670.843581	Ckj8al1EHbwrUIEFIb	172.16.9.233	123	172.16.9.5	123	3	3	2	4096.000000	0.015625	0.031250	10.339966	172.16.9.5	1541135575.895301	1541135575.894681	1541135575.905901	1541139671.904301	0
1541139670.850312	Ckj8al1EHbwrUIEFIb	172.16.9.233	123	172.16.9.5	123	3	4	1	4096.000000	0.015625	0.000000	10.278931	LOCL	1541116919.076475	1541139671.904301	1541139671.915875	1541139671.931475	0
